student_id,student_name,gender,department,account,password,group_no,dept_no
C0033,C33,男,C_Major_4,C0033,123456,23,C
C0034,C34,女,C_Major_5,C0034,123456,23,C
C0035,C35,男,C_Major_1,C0035,123456,23,C
C0036,C36,女,C_Major_2,C0036,123456,23,C
C0037,C37,男,C_Major_3,C0037,123456,23,C
C0038,C38,女,C_Major_4,C0038,123456,23,C
C0039,C39,男,C_Major_5,C0039,123456,23,C
C004,Lisa,F,ME,C004,123456,19,C
C004,宋雷,M,电子工程,C004,123456,2,C
C004,??4,M,CS,C004,123456,21,C
C0040,C40,女,C_Major_1,C0040,123456,23,C
C0041,C41,男,C_Major_2,C0041,123456,23,C
C0042,C42,女,C_Major_3,C0042,123456,23,C
C0043,C43,男,C_Major_4,C0043,123456,23,C
C0044,C44,女,C_Major_5,C0044,123456,23,C
C0045,C45,男,C_Major_1,C0045,123456,23,C
C0046,C46,女,C_Major_2,C0046,123456,23,C
C0047,C47,男,C_Major_3,C0047,123456,23,C
C0048,C48,女,C_Major_4,C0048,123456,23,C
C0049,C49,男,C_Major_5,C0049,123456,23,C
C005,Leo,M,EnvE,C005,123456,19,C
C005,储思琪,F,电子工程,C005,123456,2,C
C005,??5,M,CS,C005,123456,21,C
C0050,C50,女,C_Major_1,C0050,123456,23,C
C006,Susan,F,ME,C006,123456,19,C
C006,施瑶,F,电子工程,C006,123456,2,C
C006,??6,F,CS,C006,123456,21,C
C007,Kevin,M,CE,C007,123456,19,C
C007,胡婷,F,电子工程,C007,123456,2,C
C007,??7,F,CS,C007,123456,21,C
C008,Quinn,M,EnvE,C008,123456,19,C
C008,程昊然,M,电子工程,C008,123456,2,C
C008,??8,F,CS,C008,123456,21,C
C009,Betty,F,EnvE,C009,123456,19,C
C009,唐卓,M,电子工程,C009,123456,2,C
C009,??9,M,CS,C009,123456,21,C
C01,Mary Brown,M,IS,stuC01,123456,12,C
C010,Phil,M,EnvE,C010,123456,19,C
C010,沈毅,M,电子工程,C010,123456,2,C
C010,??10,F,CS,C010,123456,21,C
C011,Steven,M,EnvE,C011,123456,19,C
C011,崔宇,M,电子工程,C011,123456,2,C
C011,??11,F,CS,C011,123456,21,C
C012,Henry,M,MS,C012,123456,19,C
C012,许静,F,电子工程,C012,123456,2,C
C012,??12,F,CS,C012,123456,21,C
C013,Earl,M,EnvE,C013,123456,19,C
C013,丁浩,M,电子工程,C013,123456,2,C
C013,??13,F,CS,C013,123456,21,C
C014,Frank,M,ChE,C014,123456,19,C
C014,范芳,F,电子工程,C014,123456,2,C
C014,??14,F,CS,C014,123456,21,C
C015,Noel,M,ChE,C015,123456,19,C
C015,陈辰,M,电子工程,C015,123456,2,C
C015,??15,M,CS,C015,123456,21,C
C016,Kevin,M,EnvE,C016,123456,19,C
C016,胡璇,F,自动化,C016,123456,2,C
C016,??16,F,CS,C016,123456,21,C
C017,Olga,F,MS,C017,123456,19,C
C017,封毅,M,自动化,C017,123456,2,C
C017,??17,M,CS,C017,123456,21,C
C018,Hana,F,CE,C018,123456,19,C
C018,卫飞,M,自动化,C018,123456,2,C
C018,??18,F,CS,C018,123456,21,C
C019,Max,M,CE,C019,123456,19,C
C019,高志远,M,自动化,C019,123456,2,C
C019,??19,F,CS,C019,123456,21,C
C02,John Davis,F,AI,stuC02,123456,12,C
C020,Peter,M,MS,C020,123456,19,C
C020,韩睿,M,自动化,C020,123456,2,C
C020,??20,M,CS,C020,123456,21,C
C021,Amy,F,ChE,C021,123456,19,C
C021,石思琪,F,自动化,C021,123456,2,C
C021,??21,M,CS,C021,123456,21,C
C022,Helen,F,CE,C022,123456,19,C
C022,赵瑶,F,自动化,C022,123456,2,C
C022,??22,M,CS,C022,123456,21,C
C023,Andrew,M,ME,C023,123456,19,C
C023,肖悦,F,自动化,C023,123456,2,C
C023,??23,F,CS,C023,123456,21,C
C024,Frank,M,ChE,C024,123456,19,C
C024,曾芳,F,自动化,C024,123456,2,C
C024,??24,M,CS,C024,123456,21,C
C025,Hugo,M,CE,C025,123456,19,C
C025,崔茜,F,自动化,C025,123456,2,C
C025,??25,M,CS,C025,123456,21,C
C026,Vera,F,CE,C026,123456,19,C
C026,蒋悦,F,自动化,C026,123456,2,C
C026,??26,M,CS,C026,123456,21,C
C027,Cathy,F,CE,C027,123456,19,C
C027,陈泽,M,自动化,C027,123456,2,C
C027,??27,M,CS,C027,123456,21,C
C028,Leah,F,EnvE,C028,123456,19,C
C028,廖俊杰,M,物联网,C028,123456,2,C
C028,??28,M,CS,C028,123456,21,C
C029,Helen,F,EnvE,C029,123456,19,C
C029,廖家辉,M,物联网,C029,123456,2,C
C029,??29,M,CS,C029,123456,21,C
C03,Michael Wi,M,IS,stuC03,123456,12,C
C030,Eve,F,CE,C030,123456,19,C
C030,卫茜,F,物联网,C030,123456,2,C
C030,??30,F,CS,C030,123456,21,C
C031,Phil,M,CE,C031,123456,19,C
C031,林露,F,物联网,C031,123456,2,C
C031,??31,M,CS,C031,123456,21,C
C032,Betty,F,CE,C032,123456,19,C
C032,王晶,F,物联网,C032,123456,2,C
C032,??32,F,CS,C032,123456,21,C
C033,Zoe,F,ME,C033,123456,19,C
C033,贾丽,F,物联网,C033,123456,2,C
C033,??33,M,CS,C033,123456,21,C
C034,Vera,F,ChE,C034,123456,19,C
C034,吴娜,F,物联网,C034,123456,2,C
C034,??34,M,CS,C034,123456,21,C
C035,Gail,F,CE,C035,123456,19,C
C035,徐天翔,M,物联网,C035,123456,2,C
C035,??35,F,CS,C035,123456,21,C
C036,Betty,F,ME,C036,123456,19,C
C036,任晶,F,物联网,C036,123456,2,C
C036,??36,M,CS,C036,123456,21,C
C037,John,M,MS,C037,123456,19,C
C037,石卓,M,物联网,C037,123456,2,C
C037,??37,M,CS,C037,123456,21,C
C038,Mary,F,EnvE,C038,123456,19,C
C038,贾璇,F,通信工程,C038,123456,2,C
C038,??38,M,CS,C038,123456,21,C
C039,Beth,F,CE,C039,123456,19,C
C039,羿飞,M,通信工程,C039,123456,2,C
C039,??39,M,CS,C039,123456,21,C
C04,Mary Mille,M,DS,stuC04,123456,12,C
C040,Ann,F,EnvE,C040,123456,19,C
C040,蒋可馨,F,通信工程,C040,123456,2,C
C040,??40,M,CS,C040,123456,21,C
C041,Ben,M,ME,C041,123456,19,C
C041,彭娜,F,通信工程,C041,123456,2,C
C041,??41,M,CS,C041,123456,21,C
C042,Hope,F,EnvE,C042,123456,19,C
C042,谭冰倩,F,通信工程,C042,123456,2,C
C042,??42,F,CS,C042,123456,21,C
C043,Quinn,M,CE,C043,123456,19,C
C043,魏晶,F,通信工程,C043,123456,2,C
C043,??43,F,CS,C043,123456,21,C
C044,Nick,M,EnvE,C044,123456,19,C
C044,施梦瑶,F,通信工程,C044,123456,2,C
C044,??44,F,CS,C044,123456,21,C
C045,Ivan,M,ChE,C045,123456,19,C
C045,邓静怡,F,通信工程,C045,123456,2,C
C045,??45,F,CS,C045,123456,21,C
C046,Karen,F,ChE,C046,123456,19,C
C046,肖杰,M,通信工程,C046,123456,2,C
C046,??46,M,CS,C046,123456,21,C
C047,Vera,F,CE,C047,123456,19,C
C047,倪熙,M,通信工程,C047,123456,2,C
C047,??47,M,CS,C047,123456,21,C
C048,Wendy,F,EnvE,C048,123456,19,C
C048,钟鹏飞,M,机器人工程,C048,123456,2,C
C048,??48,M,CS,C048,123456,21,C
C049,Tina,F,MS,C049,123456,19,C
C049,贾露,F,机器人工程,C049,123456,2,C
C049,??49,M,CS,C049,123456,21,C
C05,Robert Jon,M,SE,stuC05,123456,12,C
C050,Dan,M,CE,C050,123456,19,C
C050,羿文博,M,机器人工程,C050,123456,2,C
C050,??50,F,CS,C050,123456,21,C
C051,苏超,M,机器人工程,C051,123456,2,C
C052,彭俊杰,M,机器人工程,C052,123456,2,C
C053,马诗琪,F,机器人工程,C053,123456,2,C
C054,石浩,M,机器人工程,C054,123456,2,C
C055,高超,M,机器人工程,C055,123456,2,C
C056,沈勋,M,机器人工程,C056,123456,2,C
C057,姚家辉,M,机器人工程,C057,123456,2,C
C058,卢杰,M,机器人工程,C058,123456,2,C
C059,何明,M,机器人工程,C059,123456,2,C
C06,Sarah Jone,F,IS,stuC06,123456,12,C
C060,韩宇航,M,机器人工程,C060,123456,2,C
C061,郑子谦,M,航空航天工程,C061,123456,2,C
C062,金琳,F,航空航天工程,C062,123456,2,C
C063,肖浩,M,航空航天工程,C063,123456,2,C
C064,吴飞,M,航空航天工程,C064,123456,2,C
C065,芮雷,M,航空航天工程,C065,123456,2,C
C066,王婷,F,航空航天工程,C066,123456,2,C
C067,邹勋,M,航空航天工程,C067,123456,2,C
C068,余文博,M,航空航天工程,C068,123456,2,C
C069,石嘉伟,M,航空航天工程,C069,123456,2,C
C07,David Smit,F,AI,stuC07,123456,12,C
C070,常浩,M,航空航天工程,C070,123456,2,C
C071,韩婉,F,生物医学工程,C071,123456,2,C
C072,韩昊然,M,生物医学工程,C072,123456,2,C
C073,储梦瑶,F,生物医学工程,C073,123456,2,C
C074,徐强,M,生物医学工程,C074,123456,2,C
C075,谭昊,M,生物医学工程,C075,123456,2,C
C076,封昊然,M,生物医学工程,C076,123456,2,C
C077,冯轩,M,生物医学工程,C077,123456,2,C
C078,韩露,F,生物医学工程,C078,123456,2,C
C079,谭飞,M,生物医学工程,C079,123456,2,C
C08,Mary Davis,F,IS,stuC08,123456,12,C
C080,储雨桐,F,生物医学工程,C080,123456,2,C
C081,夏卓,M,材料科学与工程,C081,123456,2,C
C082,刘涛,M,材料科学与工程,C082,123456,2,C
C083,封婷,F,材料科学与工程,C083,123456,2,C
C084,卢杰,M,材料科学与工程,C084,123456,2,C
C085,金敏,F,材料科学与工程,C085,123456,2,C
C086,储婷,F,材料科学与工程,C086,123456,2,C
C087,廖梦瑶,F,材料科学与工程,C087,123456,2,C
C088,梁琳,F,材料科学与工程,C088,123456,2,C
C089,芮诗琪,F,材料科学与工程,C089,123456,2,C
C09,John Mille,M,AI,stuC09,123456,12,C
C090,石洋,F,材料科学与工程,C090,123456,2,C
C091,冯强,M,应用物理学,C091,123456,2,C
C092,何明,M,应用物理学,C092,123456,2,C
C093,卫飞,M,应用物理学,C093,123456,2,C
C094,余宇,M,应用物理学,C094,123456,2,C
C095,谭诗涵,F,应用物理学,C095,123456,2,C
C096,王瑶,F,应用物理学,C096,123456,2,C
C097,夏晶,F,应用物理学,C097,123456,2,C
C098,吕悦,F,应用物理学,C098,123456,2,C
C099,彭天,M,应用物理学,C099,123456,2,C
C10,Linda Jone,F,DS,stuC10,123456,12,C
C100,苏可馨,F,应用物理学,C100,123456,2,C
C101,姚涛,M,应用物理学,C101,123456,2,C
C102,范静,F,应用物理学,C102,123456,2,C
C103,田嘉伟,M,应用物理学,C103,123456,2,C
C104,张帆,M,应用物理学,C104,123456,2,C
C105,范峰,M,应用物理学,C105,123456,2,C
C106,杨家辉,M,环境工程,C106,123456,2,C
C107,韩雷,M,环境工程,C107,123456,2,C
C108,罗芳,F,环境工程,C108,123456,2,C
C109,姚志远,M,环境工程,C109,123456,2,C
C11,Mary Davis,M,IS,stuC11,123456,12,C
C110,潘婷,F,环境工程,C110,123456,2,C
C111,封梦,F,环境工程,C111,123456,2,C
C112,杨悦,F,环境工程,C112,123456,2,C
C113,何嘉伟,M,环境工程,C113,123456,2,C
C114,程强,M,环境工程,C114,123456,2,C
C115,朱诗琪,F,环境工程,C115,123456,2,C
C116,胡飞,M,环境工程,C116,123456,2,C
C117,秦轩,M,环境工程,C117,123456,2,C
C118,崔飞,M,环境工程,C118,123456,2,C
C119,曹洋,M,环境工程,C119,123456,2,C
C12,Linda Tayl,F,DS,stuC12,123456,12,C
C120,许昊然,M,环境工程,C120,123456,2,C
C121,陈杰,M,安全工程,C121,123456,2,C
C122,姚凯,M,安全工程,C122,123456,2,C
C123,储静怡,F,安全工程,C123,123456,2,C
C13,David Mill,F,DS,stuC13,123456,12,C
C14,Linda Jone,F,DS,stuC14,123456,12,C
C14-S001,欧阳波,男,理工,C2022001,c001pw,14,C
C14-S002,上官丽,女,理工,C2022002,c002pw,14,C
C14-S003,司马强,男,管理,C2022003,c003pw,14,C
C14-S004,诸葛敏,女,理工,C2022004,c004pw,14,C
C14-S005,慕容华,男,管理,C2022005,c005pw,14,C
C14-S006,令狐红,女,理工,C2022006,c006pw,14,C
C14-S007,独孤博,男,理工,C2022007,c007pw,14,C
C14-S008,东方丽,女,管理,C2022008,c008pw,14,C
C14-S009,西门勇,男,理工,C2022009,c009pw,14,C
C14-S010,南宫燕,女,理工,C2022010,c010pw,14,C
C14-S011,北冥峰,男,管理,C2022011,c011pw,14,C
C14-S012,轩辕雪,女,理工,C2022012,c012pw,14,C
C14-S013,公孙杰,男,理工,C2022013,c013pw,14,C
C14-S014,百里芳,女,管理,C2022014,c014pw,14,C
C14-S015,宇文明,男,理工,C2022015,c015pw,14,C
C14-S016,赫连娜,女,理工,C2022016,c016pw,14,C
C14-S017,皇甫强,男,管理,C2022017,c017pw,14,C
C14-S018,澹台丽,女,理工,C2022018,c018pw,14,C
C14-S019,闾丘磊,男,理工,C2022019,c019pw,14,C
C14-S020,夏侯燕,女,管理,C2022020,c020pw,14,C
C14-S021,端木浩,男,理工,C2022021,c021pw,14,C
C14-S022,公冶秀,女,理工,C2022022,c022pw,14,C
C14-S023,羊舌明,男,管理,C2022023,c023pw,14,C
C14-S024,微生丽,女,理工,C2022024,c024pw,14,C
C14-S025,壤驷强,男,理工,C2022025,c025pw,14,C
C14-S026,公西燕,女,管理,C2022026,c026pw,14,C
C14-S027,颛孙杰,男,理工,C2022027,c027pw,14,C
C14-S028,子桑芳,女,理工,C2022028,c028pw,14,C
C14-S029,漆雕明,男,管理,C2022029,c029pw,14,C
C14-S030,乐正丽,女,理工,C2022030,c030pw,14,C
C14-S031,宰父强,男,理工,C2022031,c031pw,14,C
C14-S032,谷梁秀,女,管理,C2022032,c032pw,14,C
C14-S033,晋楚波,男,理工,C2022033,c033pw,14,C
C14-S034,楚晋燕,女,理工,C2022034,c034pw,14,C
C14-S035,闵损明,男,管理,C2022035,c035pw,14,C
C14-S036,原宪华,女,理工,C2022036,c036pw,14,C
C14-S037,仲弓强,男,理工,C2022037,c037pw,14,C
C14-S038,冉求丽,女,管理,C2022038,c038pw,14,C
C14-S039,子路峰,男,理工,C2022039,c039pw,14,C
C14-S040,子贡雪,女,理工,C2022040,c040pw,14,C
C14-S041,颜回明,男,管理,C2022041,c041pw,14,C
C14-S042,子游燕,女,理工,C2022042,c042pw,14,C
C14-S043,子夏强,男,理工,C2022043,c043pw,14,C
C14-S044,子张丽,女,管理,C2022044,c044pw,14,C
C14-S045,曾参杰,男,理工,C2022045,c045pw,14,C
C14-S046,有若芳,女,理工,C2022046,c046pw,14,C
C14-S047,闵子骞,男,管理,C2022047,c047pw,14,C
C14-S048,冉伯牛,女,理工,C2022048,c048pw,14,C
C14-S049,仲由勇,男,理工,C2022049,c049pw,14,C
C14-S050,言偃秀,女,管理,C2022050,c050pw,14,C
C15,James John,F,SE,stuC15,123456,12,C
C16,David Wils,F,DS,stuC16,123456,12,C
C17,Mary Taylo,M,AI,stuC17,123456,12,C
C18,Susan John,M,IS,stuC18,123456,12,C
C19,Robert Mil,M,CS,stuC19,123456,12,C
C20,Mary Brown,F,SE,stuC20,123456,12,C
C202300001,学生01,男,院系C,C202300001,100001,3,C
C202300002,学生02,女,院系C,C202300002,100002,3,C
C202300003,学生03,男,院系C,C202300003,100003,3,C
C202300004,学生04,女,院系C,C202300004,100004,3,C
C202300005,学生05,男,院系C,C202300005,100005,3,C
C202300006,学生06,女,院系C,C202300006,100006,3,C
C202300007,学生07,男,院系C,C202300007,100007,3,C
C202300008,学生08,女,院系C,C202300008,100008,3,C
C202300009,学生09,男,院系C,C202300009,100009,3,C
C20230001,严子涵,男,软件学院,c20230001,123456,8,C
C202300010,学生10,女,院系C,C202300010,100010,3,C
C202300011,学生11,男,院系C,C202300011,100011,3,C
C202300012,学生12,女,院系C,C202300012,100012,3,C
C202300013,学生13,男,院系C,C202300013,100013,3,C
C202300014,学生14,女,院系C,C202300014,100014,3,C
C202300015,学生15,男,院系C,C202300015,100015,3,C
C202300016,学生16,女,院系C,C202300016,100016,3,C
C202300017,学生17,男,院系C,C202300017,100017,3,C
C202300018,学生18,女,院系C,C202300018,100018,3,C
C202300019,学生19,男,院系C,C202300019,100019,3,C
C20230002,钱思雨,女,软件学院,c20230002,123456,8,C
C202300020,学生20,女,院系C,C202300020,100020,3,C
C202300021,学生21,男,院系C,C202300021,100021,3,C
C202300022,学生22,女,院系C,C202300022,100022,3,C
C202300023,学生23,男,院系C,C202300023,100023,3,C
C202300024,学生24,女,院系C,C202300024,100024,3,C
C202300025,学生25,男,院系C,C202300025,100025,3,C
C202300026,学生26,女,院系C,C202300026,100026,3,C
C202300027,学生27,男,院系C,C202300027,100027,3,C
C202300028,学生28,女,院系C,C202300028,100028,3,C
C202300029,学生29,男,院系C,C202300029,100029,3,C
C20230003,孙昊然,男,软件学院,c20230003,123456,8,C
C202300030,学生30,女,院系C,C202300030,100030,3,C
C202300031,学生31,男,院系C,C202300031,100031,3,C
C202300032,学生32,女,院系C,C202300032,100032,3,C
C202300033,学生33,男,院系C,C202300033,100033,3,C
C202300034,学生34,女,院系C,C202300034,100034,3,C
C202300035,学生35,男,院系C,C202300035,100035,3,C
C202300036,学生36,女,院系C,C202300036,100036,3,C
C202300037,学生37,男,院系C,C202300037,100037,3,C
C202300038,学生38,女,院系C,C202300038,100038,3,C
C202300039,学生39,男,院系C,C202300039,100039,3,C
C20230004,李梓萱,女,软件学院,c20230004,123456,8,C
C202300040,学生40,女,院系C,C202300040,100040,3,C
C202300041,学生41,男,院系C,C202300041,100041,3,C
C202300042,学生42,女,院系C,C202300042,100042,3,C
C202300043,学生43,男,院系C,C202300043,100043,3,C
C202300044,学生44,女,院系C,C202300044,100044,3,C
C202300045,学生45,男,院系C,C202300045,100045,3,C
C202300046,学生46,女,院系C,C202300046,100046,3,C
C202300047,学生47,男,院系C,C202300047,100047,3,C
C202300048,学生48,女,院系C,C202300048,100048,3,C
C202300049,学生49,男,院系C,C202300049,100049,3,C
C20230005,周俊杰,男,软件学院,c20230005,123456,8,C
C202300050,学生50,女,院系C,C202300050,100050,3,C
C20230006,吴婧怡,女,软件学院,c20230006,123456,8,C
C20230007,郑一鸣,男,软件学院,c20230007,123456,8,C
C20230008,王嘉怡,女,软件学院,c20230008,123456,8,C
C20230009,冯子轩,男,软件学院,c20230009,123456,8,C
C20230010,陈若彤,女,软件学院,c20230010,123456,8,C
C20230011,褚浩宇,男,软件学院,c20230011,123456,8,C
C20230012,卫欣妍,女,软件学院,c20230012,123456,8,C
C20230013,蒋柏霖,男,软件学院,c20230013,123456,8,C
C20230014,沈艺菲,女,软件学院,c20230014,123456,8,C
C20230015,韩宇航,男,软件学院,c20230015,123456,8,C
C20230016,杨雨桐,女,软件学院,c20230016,123456,8,C
C20230017,朱梓豪,男,软件学院,c20230017,123456,8,C
C20230018,秦诗涵,女,软件学院,c20230018,123456,8,C
C20230019,尤晨阳,男,软件学院,c20230019,123456,8,C
C20230020,许悦琳,女,软件学院,c20230020,123456,8,C
C20230021,何梓睿,男,软件学院,c20230021,123456,8,C
C20230022,吕雨欣,女,软件学院,c20230022,123456,8,C
C20230023,施子墨,男,软件学院,c20230023,123456,8,C
C20230024,张心怡,女,软件学院,c20230024,123456,8,C
C20230025,孔文博,男,软件学院,c20230025,123456,8,C
C20230026,曹思源,女,软件学院,c20230026,123456,8,C
C20230027,华子谦,男,软件学院,c20230027,123456,8,C
C20230028,华嘉豪,男,软件学院,c20230028,123456,8,C
C20230029,金雨桐,女,软件学院,c20230029,123456,8,C
C20230030,魏明轩,男,软件学院,c20230030,123456,8,C
C20230031,陶思琪,女,软件学院,c20230031,123456,8,C
C20230032,姜浩宇,男,软件学院,c20230032,123456,8,C
C20230033,戚雅静,女,软件学院,c20230033,123456,8,C
C20230034,谢俊熙,男,软件学院,c20230034,123456,8,C
C20230035,邹语桐,女,软件学院,c20230035,123456,8,C
C20230036,喻梓豪,男,软件学院,c20230036,123456,8,C
C20230037,柏婉清,女,软件学院,c20230037,123456,8,C
C20230038,水雨泽,男,软件学院,c20230038,123456,8,C
C20230039,窦思颖,女,软件学院,c20230039,123456,8,C
C20230040,章明辉,男,软件学院,c20230040,123456,8,C
C20230041,云雅静,女,软件学院,c20230041,123456,8,C
C20230042,苏浩宇,男,软件学院,c20230042,123456,8,C
C20230043,潘思颖,女,软件学院,c20230043,123456,8,C
C20230044,葛明辉,男,软件学院,c20230044,123456,8,C
C20230045,奚雅静,女,软件学院,c20230045,123456,8,C
C20230046,郎俊熙,男,软件学院,c20230046,123456,8,C
C20230047,昌语桐,女,软件学院,c20230047,123456,8,C
C20230048,苗梓豪,男,软件学院,c20230048,123456,8,C
C20230049,凤婉清,女,软件学院,c20230049,123456,8,C
C20230050,花雨泽,男,软件学院,c20230050,123456,8,C
C2024001,郎刚,女,数学系,stuC001,c00111,6,C
C2024001,刘一,男,计算机系,C2024001,pw001,9,C
C2024002,魏敏,男,数学系,stuC002,c00222,6,C
C2024002,陈二,女,数学系,C2024002,pw002,9,C
C2024003,韩睿,女,数学系,stuC003,c00333,6,C
C2024003,杨三,男,物理系,C2024003,pw003,9,C
C2024004,曹志伟,男,数学系,stuC004,c00444,6,C
C2024004,黄四,女,化学系,C2024004,pw004,9,C
C2024005,昌飞,男,数学系,stuC005,c00555,6,C
C2024005,林五,男,英语系,C2024005,pw005,9,C
C2024006,邹强,男,数学系,stuC006,c00666,6,C
C2024006,吴六,女,计算机系,C2024006,pw006,9,C
C2024007,葛一鸣,女,数学系,stuC007,c00777,6,C
C2024007,周七,男,数学系,C2024007,pw007,9,C
C2024008,水华,女,数学系,stuC008,c00888,6,C
C2024008,郑八,女,物理系,C2024008,pw008,9,C
C2024009,张丽,女,数学系,stuC009,c00999,6,C
C2024009,王九,男,化学系,C2024009,pw009,9,C
C2024010,陶芳,女,数学系,stuC010,c01111,6,C
C2024010,冯十,女,英语系,C2024010,pw010,9,C
C2024011,喻平,女,数学系,stuC011,c01222,6,C
C2024011,褚一,男,计算机系,C2024011,pw011,9,C
C2024012,韩鑫,男,数学系,stuC012,c01333,6,C
C2024012,卫二,女,数学系,C2024012,pw012,9,C
C2024013,苗国强,女,数学系,stuC013,c01444,6,C
C2024013,蒋三,男,物理系,C2024013,pw013,9,C
C2024014,许鑫,男,数学系,stuC014,c01555,6,C
C2024014,沈四,女,化学系,C2024014,pw014,9,C
C2024015,冯娜,女,数学系,stuC015,c01666,6,C
C2024015,韩五,男,英语系,C2024015,pw015,9,C
C2024016,许建国,男,数学系,stuC016,c01777,6,C
C2024016,朱六,女,计算机系,C2024016,pw016,9,C
C2024017,杨志明,男,数学系,stuC017,c01888,6,C
C2024017,秦七,男,数学系,C2024017,pw017,9,C
C2024018,魏文,女,数学系,stuC018,c01999,6,C
C2024018,许八,女,物理系,C2024018,pw018,9,C
C2024019,郎博,女,数学系,stuC019,c02110,6,C
C2024019,何九,男,化学系,C2024019,pw019,9,C
C2024020,严琳,女,数学系,stuC020,c02222,6,C
C2024020,吕十,女,英语系,C2024020,pw020,9,C
C2024021,施一,男,计算机系,C2024021,pw021,221250099,C
C2024021,陈玉兰,女,数学系,stuC021,c02333,6,C
C2024021,施一,男,计算机系,C2024021,pw021,9,C
C2024022,凤建国,女,数学系,stuC022,c02444,6,C
C2024022,张二,女,数学系,C2024022,pw022,9,C
C2024023,秦娜,女,数学系,stuC023,c02555,6,C
C2024023,孔三,男,物理系,C2024023,pw023,9,C
C2024024,沈玲,男,数学系,stuC024,c02666,6,C
C2024024,曹四,女,化学系,C2024024,pw024,9,C
C2024025,杨文,男,数学系,stuC025,c02777,6,C
C2024025,严五,男,英语系,C2024025,pw025,9,C
C2024026,葛文,男,数学系,stuC026,c02888,6,C
C2024026,华六,女,计算机系,C2024026,pw026,9,C
C2024027,苏桂英,男,数学系,stuC027,c02999,6,C
C2024027,金七,男,数学系,C2024027,pw027,9,C
C2024028,秦艳,女,数学系,stuC028,c03110,6,C
C2024028,魏八,女,物理系,C2024028,pw028,9,C
C2024029,花国强,男,数学系,stuC029,c03221,6,C
C2024029,陶九,男,化学系,C2024029,pw029,9,C
C2024030,沈鑫,女,数学系,stuC030,c03333,6,C
C2024030,姜十,女,英语系,C2024030,pw030,9,C
C2024031,钱秀英,女,数学系,stuC031,c03444,6,C
C2024031,戚一,男,计算机系,C2024031,pw031,9,C
C2024032,杨磊,女,数学系,stuC032,c03555,6,C
C2024032,谢二,女,数学系,C2024032,pw032,9,C
C2024033,沈敏,女,数学系,stuC033,c03666,6,C
C2024033,邹三,男,物理系,C2024033,pw033,9,C
C2024034,喻杰,女,数学系,stuC034,c03777,6,C
C2024034,喻四,女,化学系,C2024034,pw034,9,C
C2024035,苗娟,男,数学系,stuC035,c03888,6,C
C2024035,柏五,男,英语系,C2024035,pw035,9,C
C2024036,陈宇,男,数学系,stuC036,c03999,6,C
C2024036,水六,女,计算机系,C2024036,pw036,9,C
C2024037,花军,女,数学系,stuC037,c04110,6,C
C2024037,窦七,男,数学系,C2024037,pw037,9,C
C2024038,邹明,女,数学系,stuC038,c04221,6,C
C2024038,章八,女,物理系,C2024038,pw038,9,C
C2024039,王浩,女,数学系,stuC039,c04332,6,C
C2024039,苏九,男,化学系,C2024039,pw039,9,C
C2024040,冯伟,男,数学系,stuC040,c04444,6,C
C2024040,潘十,女,英语系,C2024040,pw040,9,C
C2024041,昌涛,女,数学系,stuC041,c04555,6,C
C2024041,葛一,男,计算机系,C2024041,pw041,9,C
C2024042,钱勇,男,数学系,stuC042,c04666,6,C
C2024042,范二,女,数学系,C2024042,pw042,9,C
C2024043,冯一鸣,男,数学系,stuC043,c04777,6,C
C2024043,彭三,男,物理系,C2024043,pw043,9,C
C2024044,王一鸣,男,数学系,stuC044,c04888,6,C
C2024044,鲁四,女,化学系,C2024044,pw044,9,C
C2024045,金梓轩,男,数学系,stuC045,c04999,6,C
C2024045,韦五,男,英语系,C2024045,pw045,9,C
C2024046,水丽,男,数学系,stuC046,c05110,6,C
C2024046,马六,女,计算机系,C2024046,pw046,9,C
C2024047,韩宁,男,数学系,stuC047,c05221,6,C
C2024047,花七,男,数学系,C2024047,pw047,9,C
C2024048,昌浩,男,数学系,stuC048,c05332,6,C
C2024048,方八,女,物理系,C2024048,pw048,9,C
C2024049,魏鑫,女,数学系,stuC049,c05443,6,C
C2024049,俞九,男,化学系,C2024049,pw049,9,C
C2024050,李建华,女,数学系,stuC050,c05555,6,C
C2024050,袁十,女,英语系,C2024050,pw050,9,C
C2026001,C学生01,男,学院C,C2026001,123456,25,C
C2026002,C学生02,女,学院C,C2026002,123456,25,C
C2026003,C学生03,男,学院C,C2026003,123456,25,C
C2026004,C学生04,女,学院C,C2026004,123456,25,C
C2026005,C学生05,男,学院C,C2026005,123456,25,C
C2026006,C学生06,女,学院C,C2026006,123456,25,C
C2026007,C学生07,男,学院C,C2026007,123456,25,C
C2026008,C学生08,女,学院C,C2026008,123456,25,C
C2026009,C学生09,男,学院C,C2026009,123456,25,C
C2026010,C学生10,女,学院C,C2026010,123456,25,C
C2026011,C学生11,男,学院C,C2026011,123456,25,C
C2026012,C学生12,女,学院C,C2026012,123456,25,C
C2026013,C学生13,男,学院C,C2026013,123456,25,C
C2026014,C学生14,女,学院C,C2026014,123456,25,C
C2026015,C学生15,男,学院C,C2026015,123456,25,C
C2026016,C学生16,女,学院C,C2026016,123456,25,C
C2026017,C学生17,男,学院C,C2026017,123456,25,C
C2026018,C学生18,女,学院C,C2026018,123456,25,C
C2026019,C学生19,男,学院C,C2026019,123456,25,C
